Rxn,Rxn Name,Rxn KEGG ID,Reversibility in model,dG0_prime,delta_dG0_prime,dGm_prime,delta_dGm_prime
HEX7,hexokinase (D-fructose:ATP),R00760,forward,-14.645038787930162,0.8248033093999309,-14.645038787930162,0.8248033093999309
HEXTT,trans-hexaprenyltranstransferase,R05612,forward,-72.90902345441214,3.6042258484750276,-72.90902345441214,3.6042258484750276
HGNTOR,"Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)",R02519,forward,-240.79923664033987,8.62773461445827,-223.68439910561884,8.62773461445827
HIBD,3-hydroxyisobutyrate dehydrogenase,R05066,reversible,23.12529096663158,0.7424962805184742,23.12529096663158,0.7424962805184742
HISNH4L,histidase,R01168,forward,4.984543061716479,1.2132703748736478,-12.130294473004554,1.2132703748736478
HISTD,histidinol dehydrogenase,R01158,forward,-70.63693678322682,8.348544062817428,-70.63693678322682,8.348544062817428
HISTDa,L-histidinal:NAD+ oxidoreductase,R01163,reversible,-29.591196899888047,8.271454601752055,-29.591196899888047,8.271454601752055
HISTDb,L-Histidinol:NAD+ oxidoreductase,R03012,reversible,23.09082686083383,0.7424962805184742,23.09082686083383,0.7424962805184742
HISTP,histidinol-phosphatase,R03013,forward,-16.787850917702826,8.23973194375387,-33.90268845242386,8.23973194375387
HISTRS,Histidyl-tRNA synthetase,R03655,forward,-376.2987075911551,282842.7125915476,-376.2987075911551,282842.7125915476
HKYNH,3-Hydroxy-L-kynurenine hydrolase,R02668,forward,-54.193611427429346,1.8400560827012464,-71.30844896215038,1.8400560827012464
HMBS,hydroxymethylbilane synthase,R00084,forward,-412.10511905076305,15.254610779528926,-429.21995658548406,15.254610779528926
HMGL,hydroxymethylglutaryl-CoA lyase,R01360,forward,-18.79558417851308,8.327919395530374,-35.910421713234115,8.327919395530374
HMPK1,hydroxymethylpyrimidine kinase (ATP),R03471,forward,-11.995278859285634,0.8125561381481559,-11.995278859285634,0.8125561381481559
HOPNTAL3,cyclase,R00750,forward,10.23006617113117,7.308881380355178,-6.884771363589863,7.308881380355178
HOXPR2,2-hydroxy-3-oxopropionate reductase,R01747,forward,-34.26276762312989,1.8104995031650208,-34.26276762312989,1.8104995031650208
HPCOR,unknown enzyme,R04919,forward,24.01307158420218,0.7759114656421269,24.01307158420218,0.7759114656421269
HPHL,enoyl-CoA hydratase,R03045,forward,-0.04760674256752395,1.616613136703695,-0.04760674256752395,1.616613136703695
HPPK2,6-hydroxymethyl-dihydropterin pyrophosphokinase,R03503,forward,-9.244860601427263,1.2922606505693182,-9.244860601427263,1.2922606505693182
HPROb,L-hydroxyproline reductase (NADP),R03293,forward,-53.153989984826254,16.02865843087007,-53.153989984826254,16.02865843087007
HPYRI,hydroxypyruvate isomerase,R01394,reversible,1.4098756728849366,1.8267504026793377,1.4098756728849366,1.8267504026793377
HPYRRx,hydroxypyruvate reductase;hydroxypyruvate reductase Me (NADH),R01388,reversible,31.86353978792124,0.4907014281516981,31.86353978792124,0.4907014281516981
HPYRRy,hydroxypyruvate reductase;hydroxypyruvate reductase Me (NADPH),R01392,reversible,32.85289195024495,0.5973301652890286,32.85289195024495,0.5973301652890286
HSDxi,L-Homoserine:NAD+ oxidoreductase,R01773,reversible,22.929065224810074,1.7927227262069654,22.929065224810074,1.7927227262069654
HSDy,homoserine dehydrogenase (NADPH),R01775,reversible,23.918417387133786,1.781971539143604,23.918417387133786,1.781971539143604
HSK,homoserine kinase,R01771,forward,-31.07342253480897,8.25098064875253,-31.07342253480897,8.25098064875253
HSST,homoserine O-succinyltransferase,R01777,forward,-24.165123683163046,8.771086087494094,-24.165123683163046,8.771086087494094
HSTPT,histidinol-phosphate transaminase,R03243,forward,7.620794762305991,2.960137825703884,7.620794762305991,2.960137825703884
HURH,5-hydroxyisourate amidohydrolase,R06601,reversible,-47.93883082387947,10.916306096753205,-47.93883082387947,10.916306096753205
HXAND,hypoxanthine dehydrogenase,R01768,forward,17.284663484857873,4.904659738354419,17.284663484857873,4.904659738354419
HXPRT,hypoxanthine phosphoribosyltransferase (Hypoxanthine),R01132,forward,-26.72794538633434,1.9974009068351182,-26.72794538633434,1.9974009068351182
IBTMr,isobutyryl-CoA mutase (irreversible),R01181,forward,-2.68999408118475,0.9473685584230499,-2.68999408118475,0.9473685584230499
ICDHyr,isocitrate dehydrogenase (NADP),R00267,reversible,-2.050129759202605,7.622365769443768,-19.164967293923638,7.622365769443768
ICHORS,isochorismate synthase,R01717,forward,0.9800638470388208,1.7090363705085319,0.9800638470388208,1.7090363705085319
ICL,Isocitrate lyase,R00479,forward,8.637865774596207,1.66465121824121,-8.476971760124826,1.66465121824121
IDOND,L-idonate 5-dehydrogenase,R05683,reversible,-20.639022396705172,0.6270017348006414,-20.639022396705172,0.6270017348006414
IDOND2,L-idonate 5-dehydrogenase (NADP),R05684,forward,-21.628374559028885,0.6662349821002718,-21.628374559028885,0.6662349821002718
IDPS2,isopentenyl-diphosphate:ferredoxin oxidoreductase,R05884,reversible,-37.722440727247104,10.492455450656912,-37.722440727247104,10.492455450656912
IG3PS,Imidazole-glycerol-3-phosphate synthase,R04558,forward,-28.804560170371474,100000.00024099516,-45.91939770509251,100000.00024099516
IGAMD,1L-myo-inositol 2-Acetamido-2-deoxy-D-glucopyranoside deacetylase,R09651,forward,-9.751692714251249,1.4312840734798065,-26.866530248972282,1.4312840734798065
IGPDH,imidazoleglycerol-phosphate dehydratase,R03457,forward,-41.69294916218038,8.29214755995466,-41.69294916218038,8.29214755995466
IGPS,indole-3-glycerol-phosphate synthase,R03508,forward,-94.51096706926106,12.216227235835936,-111.62580460398209,12.216227235835936
ILEDHr,"isoleucine dehydrogenase (NAD, irreversible)",R02196,forward,33.23522558324399,7.8254958505552485,16.120388048522955,7.8254958505552485
ILETA,isoleucine transaminase,R02199,forward,4.696994925631657,7.79354379449665,4.696994925631657,7.79354379449665
ILETRS,Isoleucyl-tRNA synthetase,R03656,forward,-375.312128473699,282842.7125001953,-375.312128473699,282842.7125001953
IMPC,IMP cyclohydrolase,R01127,reversible,18.33018421838767,10.363396411638035,18.33018421838767,10.363396411638035
IMPD,IMP dehydrogenase,R01130,forward,22.102968112008938,7.841374335494446,22.102968112008938,7.841374335494446
INS2D,inositol 2-dehydrogenase,R01183,forward,5.266740315403808,8.81837923403858,5.266740315403808,8.81837923403858
INSDH,"inosose 2,3-dehydratase",R02782,reversible,43.1641756374886,100000.0000267406,43.1641756374886,100000.0000267406
INSH,Inosine hydrolase,R01770,forward,-3.919381233109732,2.240574723173699,-21.034218767830765,2.240574723173699
IPDDI,isopentenyl-diphosphate D-isomerase,R01123,reversible,-4.906253173972118,3.3141025162310225,-4.906253173972118,3.3141025162310225
IPDPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),R08209,forward,-61.486943201337425,7.374972554372494,-61.486943201337425,7.374972554372494
IPMD,3-isopropylmalate dehydrogenase,R04426,forward,20.66267825214311,0.6270017348006414,20.66267825214311,0.6270017348006414
IPPMIa,3-isopropylmalate dehydratase,R04001,reversible,-3.1957499810160925,1.5136091877884341,-3.1957499810160925,1.5136091877884341
IPPMIb,2-isopropylmalate hydratase,R03968,reversible,-3.2077351545653414,1.5583716984777218,-3.2077351545653414,1.5583716984777218
IPPS,2-isopropylmalate synthase,R01213,forward,-25.32888128016816,1.2686211014834143,-25.32888128016816,1.2686211014834143
ITPOCL,ITP:oxaloacetate carboxy-lyase (adding ITP; phosphoenolpyruvate-forming),R00726,reversible,-1.8172932860704236,7.740714109681169,-18.932130820791457,7.740714109681169
IZPN,imidazolonepropionase,R02288,forward,11.57941769792373,100000.00077282196,11.57941769792373,100000.00077282196
KARA1,"2,3-dihydroxy-isovalerate:NADP+ oxidoreductase (isomerizing);(R)-2,3-dihydroxy-3-methylbutanoate isomeroreductase",R04439,reversible,21.63305268027659,0.6662349821002718,21.63305268027659,0.6662349821002718
KARA1i,acetohydroxy acid isomeroreductase,R04439,forward,-21.633052680276364,0.6662349821002718,-21.633052680276364,0.6662349821002718
KARI,(S)-2-Aceto-2-hydroxybutanoate:NADP+ oxidoreductase (isomerizing),R05069,reversible,0.00042011770133854043,0.0,0.00042011770133854043,0.0
KARI_23dhmb,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)",R04440,reversible,21.63334757030043,0.6662349821002718,21.63334757030043,0.6662349821002718
KARI_23dhmp,"(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)",R05068,reversible,21.633618439499543,0.6662349821002718,21.633618439499543,0.6662349821002718
KARI_3hmoa,(S)-2-Acetolactate methylmutase,R05071,reversible,0.00029489002383797924,0.0,0.00029489002383797924,0.0
KHK,D-fructose 1-phosphotransferase,R00866,forward,-15.484594130035475,1.4391099170806292,-15.484594130035475,1.4391099170806292
KYN,kynureninase,R00987,forward,-54.1994125373121,1.8400560827012464,-71.31425007203313,1.8400560827012464
LACZ,b-galactosidase,R01100,forward,-10.89017886547424,1.5403979874186877,-28.005016400195274,1.5403979874186877
LCADi,lactaldehyde dehydrogenase,R01446,forward,-45.836465746481224,2.1850056739375323,-45.836465746481224,2.1850056739375323
LCYB,lycopene beta cyclase;gamma-carotene beta-cyclase;gamma-carotene beta- cyclase,R03824,forward,-207.97999999999956,8.44360319524625,-207.97999999999956,8.44360319524625
LCYG,lycopene beta cyclase;lycopene beta-cyclase;trans lycopene beta- cyclase;trans -lycopene beta-cyclase,R05341,forward,-207.98999999999978,8.44360319524625,-207.98999999999978,8.44360319524625
LDH_D,D-lactate dehydrogenase,R00704,reversible,24.413976989577577,2.1130179690331974,24.413976989577577,2.1130179690331974
LEUTA,leucine transaminase,R01090,forward,1.175234304008228,1.592233899065259,1.175234304008228,1.592233899065259
LFORKYNHYD,L-Formylkynurenine hydrolase,R03936,forward,-54.190964965258814,1.8400560827012464,-71.30580249997985,1.8400560827012464
LIPATPT,Lipoate-ATP adenylate transferase,R07770,forward,1167.0496955989154,100000.00002141399,1167.0496955989154,100000.00002141399
LLEUDr,L-leucine:NAD+ oxidoreductase (deaminating),R01088,forward,36.7569862048675,1.6778652724564906,19.64214867014647,1.6778652724564906
LPFPLT,"(2S)-lactyl-2-diphospho-5'-guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin lactylphosphotransferase",R09398,reversible,215.16749706139615,122474.48743217239,215.16749706139615,122474.48743217239
LPPGS,GTP:2-phospho-L-lactate guanylyltransferase,R09397,reversible,-2.5069981390738576,100000.00007238005,-2.5069981390738576,100000.00007238005
LTHRK,threonine-phosphate synthase,R06531,forward,4.9164604842683275,7.4051772553330055,4.9164604842683275,7.4051772553330055
LYSDC,lysine decarboxylase,R00462,forward,-33.725610985280866,10.952202840056984,-50.8404485200019,10.952202840056984
LYSTRS,Lysyl-tRNA synthetase,R03658,forward,-442.04477844408336,282842.71252381365,-442.04477844408336,282842.71252381365
LYXI,Lyxose isomerase,R01906,forward,12.748122491440427,7.422798481666589,12.748122491440427,7.422798481666589
LYXID,D-lyxose ketol-isomerase,R01898,reversible,-2.87811329451921,1.8458295442112769,-2.87811329451921,1.8458295442112769
MACACI,maleylacetoacetate isomerase,R03181,forward,-0.0001050423414881152,0.0,-0.0001050423414881152,0.0
MACCOAT,acetyl-CoA C-acetyltransferase,R00927,reversible,-32.15340439596844,8.559254358818253,-32.15340439596844,8.559254358818253
MACPD,Malonyl-ACP decarboxylase,R09482,forward,-394.44342732593367,282842.7125726754,-411.55826486065473,282842.7125726754
MALEI,Maleate cis-trans-isomerase,R01087,reversible,-6.188690625744357,3.1931823612674313,-6.188690625744357,3.1931823612674313
MALPYRISO,maleylpyruvate cis-trans isomerase;maleylpyruvate isomerase,R03868,forward,-7.89647593819609e-05,0.0,-7.89647593819609e-05,0.0
MALS,malate synthase,R00472,forward,-32.70760010735637,2.3281418635079683,-32.70760010735637,2.3281418635079683
MALT,alpha-glucosidase,R00028,forward,415.1698030175178,2.134445655367088,415.1698030175178,2.134445655367088
MALTATr,maltose O-acetyltransferase,R01556,reversible,-2.6724034584215133,7.524098647901661,-2.6724034584215133,7.524098647901661
MAN1PPP,mannose-1-phosphate phosphatase;mannitol-1-phosphatase,R02167,forward,-10.921619913542173,1.8453318019611933,-28.036457448263207,1.8453318019611933
MAN1PT,mannose-1-phosphate guanylyltransferase,R00885,forward,-3.8358922641757545,3.1252717860522483,-3.8358922641757545,3.1252717860522483
MAN6PI,mannose-6-phosphate isomerase,R00772,reversible,-0.6554649180975503,1.2544223076367977,-0.6554649180975503,1.2544223076367977
MBCOA2,Butyryl-CoA dehydrogenase,R03172,forward,10.697731943805366,5.73112352691045,10.697731943805366,5.73112352691045
MBCOAi,acyl-CoA dehydrogenase (Isovaleryl-CoA),R04095,forward,42.34967309355761,6.567113012875085,42.34967309355761,6.567113012875085
MCCC,methylcrotonoyl-CoA carboxylase,R04138,forward,-9.112719673458287,1.6478496583024782,-9.112719673458287,1.6478496583024782
MCOATA,Malonyl-CoA-ACP transacylase,R01626,reversible,427.466295735127,282842.71248524537,427.466295735127,282842.71248524537
MCPST,3-mercaptopyruvate:cyanide sulfurtransferase,R03106,reversible,-79.1397157552014,14.754932584405086,-79.1397157552014,14.754932584405086
MCSNAH,5-Methylcytosine aminohydrolase,R01411,forward,-24.761215173503132,8.07101476268686,-41.876052708224165,8.07101476268686
MDH,malate dehydrogenase,R00342,reversible,30.33522649513725,0.4223757540405952,30.33522649513725,0.4223757540405952
ME1,malic enzyme (NAD),R00214,forward,4.564898905597261,7.601743679518801,-12.549938629123773,7.601743679518801
ME2,malic enzyme (NADP),R00216,forward,5.554251067920973,7.61041804639244,-11.56058646680006,7.61041804639244
MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",R05637,forward,1820.2720228733135,100000.00024765958,1803.1571853385924,100000.00024765958
MELTGH,melibiitol galactohydrolase,R02926,forward,1.5398217972904717,7.400477162315112,-15.575015737430562,7.400477162315112
MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,R05633,forward,-4.730075688587021,4.699808395396272,-4.730075688587021,4.699808395396272
METAT,methionine adenosyltransferase,R00177,forward,-93.79350974989555,100000.00013132844,-110.90834728461658,100000.00013132844
METB1,cystathionine gamma-synthase,R03217,reversible,-69.17637183021282,4.146569541140966,-69.17637183021282,4.146569541140966
METS,methionine synthase,R00946,forward,-10.091835758326454,8.466692022138025,-10.091835758326454,8.466692022138025
MGCH,methylglutaconyl-CoA hydratase,R02085,reversible,-3.178496908368743,1.5583716984777218,-3.178496908368743,1.5583716984777218
MHPGLUT,5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase,R04405,forward,-72.62695006989938,7.225426312888202,-72.62695006989938,7.225426312888202
MI1PP,myo-inositol 1-phosphatase,R01185,forward,-20.69134131497458,8.779546622517874,-37.80617884969561,8.779546622517874
MI1PS2,myo-Inositol-1-phosphate synthase,R07324,forward,-50.28914904280555,8.413495282493077,-50.28914904280555,8.413495282493077
MI3PP,myo-inositol-3-phosphate monophosphatase;inositol monopohsphatase;inositol-1(or 4)-monophosphatase;myo-inositol 3-phosphate monophosphatase;inositol monophosphatase,R01187,forward,-20.691341314974608,8.779546622517874,-37.80617884969564,8.779546622517874
MMCOAL,Aldehyde dehydrogenase (NAD+),R03383,forward,-5.085666046375877,7.848268218533464,-5.085666046375877,7.848268218533464
MME,methylmalonyl-CoA epimerase,R02765,reversible,0.0,2.9601378257038773,0.0,2.9601378257038773
MMM,methylmalonyl-CoA mutase,R00833,reversible,7.570112933171913,2.2975454639832487,7.570112933171913,2.2975454639832487
MMSAD3,methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde),R00705,forward,-32.98820851307363,8.734072197894793,-32.98820851307363,8.734072197894793
MMSAD5,"methylmalonate-semialdehyde dehydrogenase (methymalonate semialdehyde, non-decarboxylating)",R03381,forward,-9.026952858580444,7.843759399536473,8.08788467614059,7.843759399536473
MMTSAO,methylmalonate-semialdehyde dehydrogenase (methymalonate semialdehyde),R00935,forward,-37.08104332744301,10.610811749245093,-37.08104332744301,10.610811749245093
MNLDH2,mannitol 2-dehydrogenase,R00868,forward,10.431079284125929,1.4593285054438256,10.431079284125929,1.4593285054438256
MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,R01226,forward,5.449964237635271,10.581401175435653,5.449964237635271,10.581401175435653
MSHS,mycothiol synthase,R09622,forward,-20.411434799751305,1.5929130387853665,-20.411434799751305,1.5929130387853665
MTAN,methylthioadenosine nucleosidase,R01401,forward,-11.720807988726861,5.093608622878065,-28.835645523447894,5.093608622878065
MTAP,5'-methylthioadenosine phosphorylase,R01402,forward,11.351143034977781,3.1711725706764193,11.351143034977781,3.1711725706764193
MTFHSs,Tetrahydrofolate:formaldehyde condensation (spontaneous),R09093,forward,-25.359877957789593,2.8705691594798184,-8.24504042306856,2.8705691594798184
MTHFC,methenyltetrahydrofolate cyclohydrolase,R01655,reversible,-5.004548985404824,2.300646796948205,-5.004548985404824,2.300646796948205
MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),R01220,reversible,9.907812873441685,2.723894897743186,9.907812873441685,2.723894897743186
MTHFR2,"5,10-methylenetetrahydrofolate reductase (NADH)",R07168,forward,-37.90854675611399,7.2416031525005815,-37.90854675611399,7.2416031525005815
MTHFR3_1,Methylenetetrahydrofolate reductase (NADPH),R01224,forward,-38.897898918437704,7.245105526784088,-38.897898918437704,7.245105526784088
MTI,maltose trehalose isomerase,R01557,reversible,2.899821469049357,1.8367905126362274,2.899821469049357,1.8367905126362274
MTRI,5-methylthioribose-1-phosphate isomerase,R04420,reversible,-7.157127124790691,5.1001597592040016,-7.157127124790691,5.1001597592040016
MUCCY,"3-carboxy-cis,cis-muconate cycloisomerase",R03307,forward,7.699904560758341,3.562959478174431,7.699904560758341,3.562959478174431
MYCTR,mycothiol reductase (nadp dependent),R05716,reversible,-492.7526115479411,6.421486385622767,-492.7526115479411,6.421486385622767
NADDP,NAD diphosphatase,R00103,forward,-36.008027937635234,3.295189897456384,-53.12286547235627,3.295189897456384
NADH10b,NADH dehydrogenase (menaquinone-9 & 0 protons),R02964,forward,-48.64008544205353,5.552527678989209,-48.64008544205353,5.552527678989209
NADH2r,NADH dehydrogenase (ubiquinone),R02163,forward,-84.71537604224716,6.792823448189073,-84.71537604224716,6.792823448189073
NADK,NAD kinase,R00104,forward,-11.830602557039356,3.1061618742621366,-11.830602557039356,3.1061618742621366
NADS1,NAD synthase (nh3),R00189,forward,-16.28290872086376,9.909910928334286,-16.28290872086376,9.909910928334286
NADS2,NAD synthase (glutamine-hydrolysing),R00257,forward,-27.7107991194234,9.586843708466027,-44.82563665414443,9.586843708466027
NADTRHD,NAD transhydrogenase,R00112,forward,-0.9893521623234847,0.3395535601688384,-0.9893521623234847,0.3395535601688384
NAMNPP,nicotinic acid mononucleotide pyrophosphorylase,R01724,forward,-28.455195376944204,4.837178980605304,-45.57003291166524,4.837178980605304
NDPK1,nucleoside-diphosphate kinase (ATP:GDP),R00330,reversible,-2.4705265516265627,1.3455202742936545,-2.4705265516265627,1.3455202742936545
NDPK2,nucleoside-diphosphate kinase (ATP:UDP),R00156,reversible,-2.3417326210555984,1.2750526244727287,-2.3417326210555984,1.2750526244727287
NDPK3,nucleoside-diphosphate kinase (ATP:CDP),R00570,reversible,-0.4637915321914079,2.340260382994026,-0.4637915321914079,2.340260382994026
NDPK4,nucleoside-diphosphate kinase (ATP:dTDP),R02093,reversible,2.8628200530765753,2.6236828888089008,2.8628200530765753,2.6236828888089008
NDPK5,nucleoside-diphosphate kinase (ATP:dGDP),R01857,reversible,2.766142111338695,100000.00032713605,2.766142111338695,100000.00032713605
NDPK6,nucleoside-diphosphate kinase (ATP:dUDP),R02331,reversible,1.7968117934312886,0.5821872891068314,1.7968117934312886,0.5821872891068314
NDPK7,nucleoside-diphosphate kinase (ATP:dCDP),R02326,reversible,4.338870354297342,8.344717138168111,4.338870354297342,8.344717138168111
NDPK8,nucleoside-diphosphate kinase (ATP:dADP),R01137,reversible,3.130130272358656,1.4571926125136347,3.130130272358656,1.4571926125136347
NDPK9,nucleoside-diphosphate kinase (ATP:IDP),R00722,reversible,3.7279402519000087,1.4724687639043845,3.7279402519000087,1.4724687639043845
NMNAT,nicotinamide-nucleotide adenylyltransferase,R00137,forward,1.5588664885915477,3.1252718861732007,1.5588664885915477,3.1252718861732007
NMNDA,NMN amidohydrolase,R02322,forward,5.0169646498061695,6.251699814245298,-12.097872884914864,6.251699814245298
NMNHYD,Adenosine kinase,R02323,forward,-5.692598979555115,5.059309834409263,11.422238555165919,5.059309834409263
NNAM,nicotinamidase,R01268,forward,-6.555469387524795,4.386844500010196,-23.670306922245828,4.386844500010196
NNATr,nicotinate-nucleotide adenylyltransferase,R03005,forward,-21.624350889394464,8.078647296036488,-21.624350889394464,8.078647296036488
NNDMBRT,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,R04148,forward,-21.52647331250688,5.1286342142120205,-21.52647331250688,5.1286342142120205
NNDPR,nicotinate-nucleotide diphosphorylase (carboxylating),R03348,forward,-31.378539637800714,11.995383607500063,-48.49337717252175,11.995383607500063
NODOx,nitric oxide dioxygenase,R05724,forward,-259.93532695674674,12.935957037533942,-242.8204894220257,12.935957037533942
NODOy,nitric oxide dioxygenase,R05725,forward,-260.9246791190704,12.93791800688407,-243.80984158434936,12.93791800688407
NOR_syn,nitrite/sulphite reductase,R00790,forward,-85.87461261881377,11.001336851873749,-85.87461261881377,11.001336851873749
NP1,Purine-nucleoside phosphorylase,R02295,forward,-4.240884797186936,8.153274680981477,-4.240884797186936,8.153274680981477
NPHS,naphthoate synthase,R04150,forward,-99.41436236331117,9.659718673108774,-116.5291998980322,9.659718673108774
NT5C,Nicotinate D-ribonucleotide phosphohydrolase,R03346,forward,25.31469204437181,7.880580144148414,42.42952957909284,7.880580144148414
NTD10e,5'-nucleotidase (XMP),R02719,forward,-12.120693559578314,7.780926225095751,-29.235531094299347,7.780926225095751
NTD11e,5'-nucleotidase (IMP),R01126,forward,-5.570831678679724,1.9267661739801871,-22.685669213400757,1.9267661739801871
NTD1e,5'-nucleotidase (dUMP),R02102,forward,-13.634763582158229,0.7327141857603083,-30.749601116879262,0.7327141857603083
NTD2e,5'-nucleotidase (UMP),R00963,forward,-9.993103408255138,4.202990272960027,-27.10794094297617,4.202990272960027
NTD3e,5'-nucleotidase (dCMP),R01664,forward,-15.964394627619185,8.336519503809063,-33.07923216234022,8.336519503809063
NTD4e,5'-nucleotidase (CMP),R00511,forward,-15.407626371815367,2.8054305334942238,-32.5224639065364,2.8054305334942238
NTD5e,5'-nucleotidase (dTMP),R01569,forward,-11.737321341865822,3.0177263759335107,-28.852158876586856,3.0177263759335107
NTD6e,5'-nucleotidase (dAMP),R02088,forward,-16.794379502288166,2.6089743571495196,-33.9092170370092,2.6089743571495196
NTD7e,5'-nucleotidase (AMP),R00183,forward,-14.197178198010448,1.48712540631926,-31.31201573273148,1.48712540631926
NTD8e,5'-nucleotidase (dGMP),R01968,forward,-14.447958476955023,100000.00032608445,-31.562796011676056,100000.00032608445
NTD9e,5'-nucleotidase (GMP),R01227,forward,-5.872813767226177,3.4314584354723467,-22.98765130194721,3.4314584354723467
NTP1,nucleoside-triphosphatase (ATP),R00086,forward,-26.392793497648427,0.6071670688297083,-43.50763103236946,0.6071670688297083
NTP10,nucleoside-triphosphatase (ITP),R00719,forward,-30.120733749548464,1.569214513375131,-47.2355712842695,1.569214513375131
NTP3,nucleoside-triphosphatase (GTP),R00335,forward,-23.922266946021892,1.4640045235011574,-41.037104480742926,1.4640045235011574
NTP5,nucleoside-triphosphatase (CTP),R00569,forward,-25.92900196545702,2.481722876071334,-43.04383950017805,2.481722876071334
NTPP1,Nucleoside triphosphate pyrophosphorylase (dgtp),R01855,forward,-39.843714865393395,100000.00033533898,-56.95855240011443,100000.00033533898
NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),R03531,forward,-39.685652774773786,1.5420092183584397,-56.80049030949482,1.5420092183584397
NTPP11,Nucleoside triphosphate pyrophosphorylase (xtp),R02720,forward,-39.67224930544535,1.5420092183584397,-56.78708684016638,1.5420092183584397
NTPP2,Nucleoside triphosphate pyrophosphorylase (gtp),R00426,forward,-31.122358676830345,2.128345780436029,-48.23719621155138,2.128345780436029
NTPP3,Nucleoside triphosphate pyrophosphorylase (dctp),R01668,forward,-38.197066811290824,8.41632426822692,-55.31190434601186,8.41632426822692
NTPP4,Nucleoside triphosphate pyrophosphorylase (ctp),R00515,forward,-33.332649800643054,2.726641609533227,-50.44748733536409,2.726641609533227
NTPP6,Nucleoside triphosphate pyrophosphorylase (atp),R00087,forward,-34.44916144904349,1.1408247998616956,-51.56399898376452,1.1408247998616956
NTPP7,Nucleoside triphosphate pyrophosphorylase (dttp),R11323,forward,-36.74285427030338,2.965588600902414,-53.857691805024416,2.965588600902414
NTPP8,Nucleoside triphosphate pyrophosphorylase (utp),R00662,forward,-29.51791295286239,4.013197924127187,-46.63275048758342,4.013197924127187
NTPP9,Nucleoside triphosphate pyrophosphorylase (itp),R00720,forward,-8.21249696072303,3.1188003369285653,-25.327334495444063,3.1188003369285653
NTRIR2x,nitrite Reductase (NADH),R00787,forward,-109.63911509290408,7.935570840214735,-109.63911509290408,7.935570840214735
NTRIR2y,nitrite/sulphite reductase,R00789,forward,-110.62846725522779,7.938264867734876,-110.62846725522779,7.938264867734876
OAADC,oxaloacetate carboxy-lyase (pyruvate-forming),R00217,forward,-25.77032758953999,7.595111926917967,-42.88516512426102,7.595111926917967
OCDOR,unknown enzyme,R00744,forward,-40.792439193145384,8.007929998225118,-40.792439193145384,8.007929998225118
OCOAT1,3-oxoacid CoA-transferase (Succinyl-CoA: acetoacetate),R00410,forward,11.150185827535324,0.6605346029729668,11.150185827535324,0.6605346029729668
OCT,ornithine carbamoyltransferase (irreversible),R01398,forward,-28.91317995417448,4.794834925346531,-28.91317995417448,4.794834925346531
OCTTT,trans-octaprenyltranstransferase,R07267,forward,-72.90902367494982,3.6042258484750276,-72.90902367494982,3.6042258484750276
OHCUS,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate carboxy-lyase [(S)-allantoin-forming]",R06604,reversible,-87.684044207972,8.158073994421125,-104.79888174269303,8.158073994421125
OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,R05085,reversible,9.637916046037844,1.0392328639822745,9.637916046037844,1.0392328639822745
OIVD1r,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),R01651,forward,-32.29559867082861,11.230420047039901,-32.29559867082861,11.230420047039901
OIVD2,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate),R01210,forward,-33.0487224751393,10.685163336221631,-33.0487224751393,10.685163336221631
OIVD3,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),R03171,forward,-33.06560890854752,10.685163336221631,-33.06560890854752,10.685163336221631
OMCDC,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,R01652,forward,-27.850074040081267,10.53040802296914,-44.9649115748023,10.53040802296914
OMPDC,orotidine-5'-phosphate decarboxylase,R00965,forward,-38.325651215626976,11.206440028267586,-55.44048875034801,11.206440028267586
OP4ENH3,2-oxopent-4-enoate hydratase,R02601,forward,-0.7190551882335683,0.9595398261583835,-0.7190551882335683,0.9595398261583835
ORNDC,Ornithine Decarboxylase,R00670,forward,-52.4956441106832,11.346323266490861,-69.61048164540423,11.346323266490861
ORNTA,ornithine transaminase,R00667,forward,-20.75512199194428,8.639643552085959,-20.75512199194428,8.639643552085959
